53.6 0
96.2 0
128.5 0
157.7 0
186.0 0
216.5 0
477.4 1
977.4 0
997.8 0
500.4 1
517.0 1
530.7 1
543.2 1
555.2 1
567.6 1
581.0 1
596.4 1
616.0 1
